id,gov_delivery_id,title
5759,UKGOVUK_5887,"All publications about Rural and countryside by Department for Environment, Food & Rural Affairs"
5760,UKGOVUK_5756,"All publications about Wildlife and animal welfare by Department for Environment, Food & Rural Affairs"
5761,UKGOVUK_31774,"Publications related to Department for Environment, Food & Rural Affairs and UK and the Commonwealth"
5762,UKGOVUK_11609,"Publications related to Department for Environment, Food & Rural Affairs and UK Delegation to Council of Europe"
5763,UKGOVUK_11598,"Publications related to Department for Environment, Food & Rural Affairs and UK Representation to the EU"
7971,UKGOVUK_28948,Statistics related to Ministry of Justice and Law and the justice system
2081,UKGOVUK_4471,Press releases about Pensions and ageing society by Department for Work & Pensions
2123,UKGOVUK_11750,Press releases related to Environment Agency
5764,UKGOVUK_10880,"Publications related to Department for Environment, Food & Rural Affairs and United Kingdom"
5765,UKGOVUK_31760,Publications related to Department for Exiting the European Union
5766,UKGOVUK_31795,All consultations related to Department for Exiting the European Union
5767,UKGOVUK_32166,FOI releases related to Department for Exiting the European Union
5769,UKGOVUK_32178,Policy papers related to Department for Exiting the European Union and Europe
5770,UKGOVUK_33105,Transparency data related to Department for Exiting the European Union
5771,UKGOVUK_31718,Publications related to Department for Infrastructure (Northern Ireland)
5772,UKGOVUK_4341,All publications about all topics by Department for International Development
5773,UKGOVUK_2750,Consultations about all topics by Department for International Development
5774,UKGOVUK_7775,All consultations about Food and farming by Department for International Development
5775,UKGOVUK_5225,All consultations about International aid and development by Department for International Development
5776,UKGOVUK_33356,Corporate reports related to Department for International Development and Business and enterprise
5777,UKGOVUK_11697,Corporate reports related to Department for International Development and Liberia
5778,UKGOVUK_32386,FOI releases related to Department for International Development
5779,UKGOVUK_23363,FOI releases related to Department for International Development and Ghana
5780,UKGOVUK_3473,Forms about Financial services by Department for International Development
5781,UKGOVUK_19066,"Guidance related to Department for International Development, Government spending and Burkina Faso"
5782,UKGOVUK_3533,Guidance about International aid and development by Department for International Development
5784,UKGOVUK_7940,International treaties about Food and farming by Department for International Development
5788,UKGOVUK_12991,Policy papers related to Department for International Development
5789,UKGOVUK_8377,Policy papers about Food and farming by Department for International Development
5790,UKGOVUK_4046,Research and analysis about all topics by Department for International Development
5791,UKGOVUK_6418,Research and analysis about Community and society by Department for International Development
5792,UKGOVUK_7194,Research and analysis about Food and farming by Department for International Development
5793,UKGOVUK_29481,Research and analysis related to Department for International Development and Foreign affairs
2162,UKGOVUK_18871,"Press releases related to HM Treasury, Financial services and North Korea"
5794,UKGOVUK_6928,Research and analysis about International aid and development by Department for International Development
5795,UKGOVUK_28671,Publications related to Department for International Development and Business and enterprise
5796,UKGOVUK_6811,All publications about Climate change by Department for International Development
5797,UKGOVUK_28998,Publications related to Department for International Development and Environment
5798,UKGOVUK_5181,All publications about Food and farming by Department for International Development
5799,UKGOVUK_27080,Publications related to Department for International Development and Foreign affairs
5800,UKGOVUK_4190,All publications about International aid and development by Department for International Development
5801,UKGOVUK_28581,"Publications related to Department for International Development, International aid and development and Nigeria"
5802,UKGOVUK_7445,All publications about Law and the justice system by Department for International Development
5803,UKGOVUK_3963,All publications about Public health by Department for International Development
5804,UKGOVUK_31492,Publications related to Department for International Development and Schools
5805,UKGOVUK_32207,Publications related to Department for International Development and Colombia
5806,UKGOVUK_26279,Publications related to Department for International Development and India
5807,UKGOVUK_28744,Publications related to Department for International Development and Nigeria
5808,UKGOVUK_17280,"Publications related to Department for International Development and St Helena, Ascension and Tristan da Cunha"
5810,UKGOVUK_31796,All consultations related to Department for International Trade
5811,UKGOVUK_32632,"International treaties related to Department for International Trade, Borders and immigration and Ghana"
5812,UKGOVUK_31786,Notices related to Department for International Trade and United Kingdom
5813,UKGOVUK_32180,Policy papers related to Department for International Trade and Business and enterprise
5814,UKGOVUK_32179,Policy papers related to Department for International Trade and UK economy
5815,UKGOVUK_33123,Regulations related to Department for International Trade and Trade and investment
5816,UKGOVUK_33181,Transparency data related to Department for International Trade
5817,UKGOVUK_33324,Publications related to  Department for International Trade and Trade and investment
5818,UKGOVUK_32206,Publications related to  Department for International Trade and Colombia
5819,UKGOVUK_32754,Publications related to Department for International Trade and India
2336,UKGOVUK_3471,Press releases about Social care by all organisations
3897,UKGOVUK_12795,Announcements related to Democratic Republic of the Congo
5820,UKGOVUK_33952,Publications related to Department for International Trade and United Kingdom
5821,UKGOVUK_31719,Publications related to Department for the Economy (Northern Ireland)
5822,UKGOVUK_2648,All publications about all topics by Department for Transport
5823,UKGOVUK_2687,Consultations about all topics by Department for Transport
5825,UKGOVUK_31993,All consultations related to Department for Transport and Energy
5826,UKGOVUK_7203,All consultations about Environment by Department for Transport
5827,UKGOVUK_3396,Consultations about Transport by Department for Transport
5828,UKGOVUK_32960,All consultations related to Department for Transport and United Kingdom
5829,UKGOVUK_4125,Corporate reports about all topics by Department for Transport
5830,UKGOVUK_31911,Corporate reports related to Department for Transport and Transport
5831,UKGOVUK_31478,Correspondence related to Department for Transport and Transport
5832,UKGOVUK_33312,Decisions related to Department for Transport and Environment
5833,UKGOVUK_5089,FOI releases about all topics by Department for Transport
5834,UKGOVUK_11239,Forms related to Department for Transport
5835,UKGOVUK_3250,Guidance about Transport by Department for Transport
5836,UKGOVUK_21829,"Guidance related to Department for Transport, Transport and United Kingdom"
5837,UKGOVUK_19476,Notices related to Department for Transport
5838,UKGOVUK_29816,"Notices related to Department for Transport, Transport and United Kingdom"
5841,UKGOVUK_33699,Policy papers related to Department for Transport and Transport
5842,UKGOVUK_29460,"Policy papers related to Department for Transport, Transport and United Kingdom"
5843,UKGOVUK_33077,Regulations related to Department for Transport and Europe
5844,UKGOVUK_19100,"Research and analysis related to Department for Transport, Transport and United Kingdom"
5845,UKGOVUK_6575,Statistics about all topics by Department for Transport
5846,UKGOVUK_2740,Statistics about Transport by Department for Transport
7972,UKGOVUK_34692,Statistics related to National Offender Management Service
7974,UKGOVUK_26827,Statistics related to NHS England
2358,UKGOVUK_12939,Press releases related to Pakistan
2360,UKGOVUK_30910,Press releases related to Rwanda
2421,UKGOVUK_6429,Speeches about Scotland by all organisations
5847,UKGOVUK_5902,Transparency data about all topics by Department for Transport
5849,UKGOVUK_34553,Publications related to Department for Transport and Business and enterprise
5850,UKGOVUK_8026,All publications about Defence and armed forces by Department for Transport
5851,UKGOVUK_19612,Publications related to Department for Transport and Environment
5853,UKGOVUK_30552,Publications related to Department for Transport and National security
5855,UKGOVUK_2793,All publications about Transport by Department for Transport
5856,UKGOVUK_31281,"Publications related to Department for Transport, Transport and UK and the Commonwealth"
5857,UKGOVUK_11193,"Publications related to Department for Transport, Transport and United Kingdom"
5858,UKGOVUK_26964,Publications related to Department for Transport and UK and the Commonwealth
5859,UKGOVUK_26890,Publications related to Department for Transport and United Kingdom
5860,UKGOVUK_2592,All publications about all topics by Department for Work & Pensions
5863,UKGOVUK_2295,Consultations about all topics by Department for Work & Pensions
5864,UKGOVUK_2606,Consultations about Employment by Department for Work & Pensions
5865,UKGOVUK_5920,All consultations about Europe by Department for Work & Pensions
5866,UKGOVUK_4568,Consultations about Financial services by Department for Work & Pensions
5867,UKGOVUK_2314,Consultations about Pensions and ageing society by Department for Work & Pensions
5868,UKGOVUK_4095,Consultations about Welfare by Department for Work & Pensions
5869,UKGOVUK_4684,Corporate reports about all topics by Department for Work & Pensions
5870,UKGOVUK_13214,Decisions related to Department for Work and Pensions and United Kingdom
5871,UKGOVUK_3739,FOI releases about all topics by Department for Work & Pensions
5872,UKGOVUK_7945,Forms about Budget 2013 by Department for Work & Pensions
5873,UKGOVUK_4197,Forms about Defence and armed forces by Department for Work & Pensions
5874,UKGOVUK_6346,"Forms about Government efficiency, transparency and accountability by Department for Work & Pensions"
